customer_id,age,gender,income,region
VJlXCtmikIdX,35,F,15000,South
K0aom94YJ4TZ,37,M,135000,Midwest
bZsgNROPLuG3,62,M,29000,Northeast
ya1zOuqIbfVn,21,F,15000,West
eB50b5E8omhn,53,F,26000,South
LZKLKxxD8bUW,46,M,53000,West
kZTmNGdidNIy,47,F,23000,West
3ho3koOxEJQv,21,F,15000,West
SHVV68mvB8R3,34,M,15000,Midwest
72YuiTwgFUxz,20,F,23000,Midwest
z1zVxxfWs00Z,42,M,90000,Northeast
SQyBXOpEKsH3,51,F,179000,Midwest
beRteSDQ6Wvt,32,M,113000,Midwest
LkM0wjh3heWy,21,M,247000,Northeast
vd07oocJ5YEH,39,F,40000,Northeast
UaCeyq5QgxQY,43,M,231000,Midwest
Dk59uMa0EFhA,44,F,56000,West
6tHKZEAZUJzw,22,F,16000,West
VK9ghhNLEBTk,45,F,174000,West
8hhami3RjPTX,41,M,97000,Midwest
LFmsEzomqMCh,34,F,73000,Northeast
m7yC6PpJAiyB,51,M,70000,Northeast
eQwUsWzeqlpP,39,M,67000,South
wRYvOsJE6wXz,56,F,33000,South
sKgV6iZIf0NF,60,F,80000,West
fGuT442GOZ0M,62,F,20000,Northeast
lfbxwJlrf7Md,18,M,15000,West
G0LsNbuhQK32,48,F,26000,Midwest
lYD07oFMZc93,27,F,120000,Northeast
u1qaIRJwwKKk,28,F,37000,Northeast
KL11m1wDhyA0,43,F,51000,Midwest
Jq4iSfLW5iF7,46,F,68000,Northeast
OOaNrWjvE2tE,42,F,77000,Northeast
fSWFZXXDMQzC,21,F,59000,South
GE5JdW09eG0z,40,F,88000,Midwest
zUeJoc6qtso9,28,M,316000,West
aaXrdWERHKRe,20,F,31000,West
Nta5zyXkZOwr,26,M,58000,West
uW3NDoKE15bE,49,F,69000,West
PQAOhVVJ8JjE,37,F,28000,Midwest
l3yooFTQxKHS,55,F,63000,Midwest
jgugKgjBcX2Q,24,M,166000,Midwest
rhi583IDEdDm,60,M,53000,West
jobjs0GCsyx0,43,F,15000,South
iaFzFx1quERc,22,M,16000,West
3IgrsozJbb7H,18,F,77000,Northeast
3XYHuLogtLwO,24,M,15000,Northeast
lly4VjpL3cmA,52,M,92000,Northeast
T8b5saWeeZxV,60,F,24000,South
uZuVYvXnaX4O,44,F,29000,West
yoxzXpJNetVa,57,M,34000,Northeast
WvxFCqtLuU00,36,F,2e+05,Midwest
GEJJeTOVzSnx,53,M,60000,Northeast
WieelQLyBAZb,46,F,53000,Midwest
wxOz4kKCrlMb,63,M,112000,Northeast
CutVb33f680v,29,M,15000,West
YV8vYUEabVFy,35,F,69000,Northeast
HjAC4HBILark,41,F,62000,South
7x2VaRI3S2OW,23,F,15000,South
iX2EqFZhoJzx,64,F,41000,West
gtMJzTLD0OEt,47,F,271000,West
HhNKaR3wwhXN,24,F,207000,Midwest
FVMToVhJNECD,37,F,34000,South
fHlRZ0hgodKk,46,F,58000,Midwest
gxRgCsqOoe5G,59,F,69000,South
3MrSfKbQfK3a,46,M,17000,Midwest
gMjA05xr6GlO,36,M,15000,Northeast
TpxgHAfUpR90,26,M,87000,Northeast
9gR0S569J24x,49,M,48000,Northeast
AUa3OWJTIvLC,28,M,15000,Northeast
j3HTkdWkPsLu,57,F,17000,South
em64bmWhEy4C,18,F,60000,West
IF6l7BFAedDo,27,M,76000,West
mAXTPBz0doDH,36,M,43000,West
gqRf9IkzlhRm,35,F,15000,South
bONgnhxLmMZu,26,F,15000,Midwest
qN2XYG0MOxiE,23,F,51000,South
9C1LRq54dlZP,36,F,17000,Midwest
IkTsSsqpKDRQ,65,F,65000,Northeast
xcF1Akkfn9lC,59,M,58000,Midwest
PXBqxof49BS8,27,M,64000,South
zbC97lczaAAu,37,F,94000,West
0SWO3rxoooiV,56,F,160000,South
1jsGuDmf2Gfv,20,M,80000,Northeast
Am1YclBJMBsl,44,F,25000,South
SQAw9okQy14V,27,F,189000,South
FWIjMApahebM,63,M,39000,Midwest
mElosOyjVuq7,65,F,37000,West
w31pFXC8u6xh,55,M,37000,West
Dw1bnMjX7Eo2,22,F,104000,Northeast
bZV3dWreEMkL,59,F,21000,Midwest
NLOlV27SaLmx,51,M,20000,Northeast
g0JONw21ZtKE,19,F,44000,Midwest
5rwXBkl1TuGD,29,F,25000,West
JUU1d0DV5ZQ2,30,F,15000,South
tGpWhUfi7lXI,43,M,15000,Midwest
wm2gMK55cTES,42,F,24000,South
nshGezyBhnUH,57,F,69000,South
77V8Fm2ghj31,29,M,37000,South
w0H43V8ZWt2i,38,M,19000,Northeast
LH7CpPw6T3qf,56,F,15000,Midwest
8I8G6SXhCYc4,54,F,20000,Northeast
WPbTGGDmmhsh,35,M,223000,South
UvxYv1UawSav,40,F,15000,South
ltZrgz22IXqd,42,M,257000,West
NfqL9xRdXeVt,63,F,75000,Northeast
fkrv9ah5DBbd,53,M,86000,Northeast
L3XOIvmIaZzE,54,M,15000,Northeast
7ZoxLlH9uwx8,25,F,15000,West
YvF6VqJVk45W,59,M,69000,Northeast
rCR8lqxTpo35,55,F,52000,West
FotzaVe6kE73,43,F,17000,West
AMEzv27WPRPn,35,M,18000,West
PpUHJSdJDcmB,33,F,191000,Midwest
Cx4It4Q5zNce,50,M,40000,South
Q7KprBbWsMi8,50,M,53000,West
2yfd5IPx5guF,28,M,121000,South
b6SI9JlRijJr,31,F,31000,South
V0javWeUrlfh,63,M,47000,South
e2eHp75bK23g,29,F,27000,West
U3M23MqLiVj6,21,F,15000,Midwest
hyyooSdqV68s,57,F,216000,South
THlrnIg7E5EW,39,M,20000,Northeast
Y6ljeURLTM7K,27,M,53000,Northeast
LUUsezTJyn9x,36,F,91000,South
z8JYLLZy0x3U,48,M,87000,Northeast
rBgfIWyE2Duw,48,M,188000,Northeast
u5ZaduWeSxTH,26,M,92000,West
LeuNVs2ipnDJ,25,F,49000,Northeast
KQjpBgx6mLQt,42,F,79000,South
ydrBwPUhE6mB,56,M,15000,South
oH9Ctk5woFVj,23,F,20000,Midwest
bDBsbacJhaE7,22,M,42000,West
xVKj8C6VYS5p,27,M,73000,Midwest
6lk8yB5d1kSm,38,F,37000,Midwest
iIaWeNYEgimy,45,M,51000,Northeast
gF19RifkaYk1,47,M,47000,South
GBUlcMJ9Cpj2,59,F,78000,Midwest
yZlpYJZOsvet,41,F,76000,Northeast
pFUJtxFOf7fw,38,F,16000,West
s99dAAOP5YXv,46,M,85000,West
VpKPc4TUEdwV,41,F,48000,West
KKbN59aO4vZT,48,M,65000,West
fd4j1kjmpbnK,21,M,28000,Northeast
q4Fd2fub9CdE,42,F,43000,West
vjPACryxyfkB,24,F,33000,West
wVKJY5g2Yr9l,48,F,23000,West
6Gvc3TnnfUC5,58,F,208000,Northeast
bJd8gKZajXLp,64,M,71000,Northeast
VYRfXkRkR1vW,65,M,50000,West
AWeN3SAM34Vq,34,M,75000,South
F1JH7w7z5Xz4,57,M,23000,West
DIdyuN3am45y,42,M,29000,West
wn3usIMIPv3I,54,M,30000,Northeast
Q2kvjOS1tuN5,37,F,33000,South
YaYtAKGD45lK,49,M,44000,Northeast
YNaumaIVflFl,61,M,55000,Midwest
5fdqKxBajn1Z,62,F,18000,Northeast
tAsuoSx6dtq0,18,F,31000,South
eSRK9Bok61tw,29,F,48000,Midwest
t4z1TU50KUD9,26,M,121000,Northeast
rRrzkiYPZEqg,51,F,48000,Midwest
sAEQ90Pj3ArQ,39,M,15000,Northeast
iWpOHrM6yhEf,64,F,53000,Midwest
mpD82WKnKXEo,44,M,54000,Northeast
KWyVmk7NycAI,41,F,30000,Midwest
9MwWWsn8nUoe,52,F,15000,Northeast
Fag6YAnkjVZP,31,M,24000,West
M7lGwmmsH4m3,39,M,16000,West
FvYDYDF9HUcx,33,F,1e+05,Northeast
9mMjJmGwTT96,38,M,63000,Midwest
w6lYSjSFs7ms,30,F,126000,Midwest
eccmFYdsujVz,47,F,174000,Northeast
YXSBbBxlHHYo,58,F,26000,West
3kl0wuk5O6Gw,55,F,61000,Northeast
ulDlCVEiMja1,61,F,35000,Northeast
3yCnXbiORT8i,32,M,44000,South
TZkstUbL971b,47,F,86000,Northeast
6RCjITIxVW9Y,26,F,37000,South
OPMQt5mKDHIC,54,F,32000,Midwest
omQrJdSoSW5l,29,F,220000,West
qOHyCY3sUDL1,28,M,58000,West
WehGhAqLCUeS,21,F,185000,Northeast
adSC2hdDjtFc,29,F,19000,Midwest
hRkfakLrULar,64,F,45000,Northeast
g6GRCgCUsLPQ,50,M,57000,Midwest
EmolWc8XfYXR,21,M,15000,South
OuI5nnxgS7Xq,34,M,56000,South
j3ohSmhauJY3,55,F,148000,South
Afc32Uc7PX8h,56,F,45000,West
hw46k6wdRZ5P,28,M,17000,South
Q5486eZzMTyv,63,F,54000,South
paQsl0vMNkxC,61,M,15000,West
EZ39r8hFSAqX,57,M,65000,South
C51jbIJxx4qA,19,M,17000,Midwest
s6A52lCJdgBg,24,M,67000,Midwest
VXKE4QhlBXDE,52,F,104000,West
WA4hID8ENIGy,20,M,187000,West
42Cc66RX0Fmr,35,F,18000,Midwest
hz2TsDmsgtN3,38,F,21000,Northeast
kKtHA2RypU04,54,F,263000,Midwest
WuDEYMFnDtS4,62,M,17000,Northeast
kVsjSBFodDSZ,33,F,38000,Northeast
sDsP43jiOC2l,28,M,112000,Northeast
ZScn9rAEFGu7,25,M,30000,South
S1kBJe2O1yKS,51,F,15000,West
iFsuXHRWJNUz,41,F,137000,Northeast
Qr3YPWLKh9nM,59,F,22000,South
Js6VHCS95zNs,25,F,43000,South
Z7IWLD1V6tJM,48,F,16000,South
O4vQpvhJG6Xp,20,M,44000,West
jx8PJD4SqzUc,53,M,21000,Midwest
WTv1MHViqNRg,50,F,53000,Midwest
ZnJhVSpkD0ny,48,M,15000,South
TR3CKtk3FlhJ,51,M,77000,Northeast
GHJ0WHzym7ta,61,F,52000,West
pXSVfFTN1Daw,28,M,1e+05,Northeast
kxQAeOXPzHFs,55,M,201000,West
WGxx8GGiDh38,40,F,84000,Midwest
YZ1gv9JfQwpI,38,F,51000,Northeast
Q0NoecHWGFtz,41,F,59000,South
MPBuHLhM0KpZ,23,F,218000,South
xXjV2o21ihV0,61,M,15000,West
IpJIxBZ7ME5T,34,F,60000,Midwest
5Vwdi2RElxT7,52,F,28000,West
p8UHZBU5kbaw,39,F,56000,South
AAl6BPxdo64E,64,F,39000,Northeast
NjkZ5XKvXhmh,46,F,98000,South
hI8OXl5zeF1m,64,M,67000,Northeast
PXghqr1SprTw,24,M,33000,South
53lq1w6lFwNe,26,F,116000,Northeast
3TzJZAulrPfP,51,M,29000,Midwest
v2TjGEsufIOn,25,F,76000,South
vf02nEK0OyNK,36,M,21000,South
ySa5j48oRfIk,61,F,96000,West
bM3DCLrVDUPq,21,F,75000,West
P4uC10b8SteJ,64,M,170000,West
WpH5SuHjGGOJ,42,F,61000,West
lNXduIa1XML9,37,F,15000,Midwest
RjY1iEkiIdNX,18,M,16000,West
La66Qb5mXmdi,60,F,85000,South
gj5EaoFTwrvq,39,F,33000,Midwest
uB7G495nX5Mm,37,F,15000,South
J9bQpyQiMWmr,54,M,16000,Midwest
4nKaueHMdDHt,27,M,109000,South
PGqxA3dPHqcv,53,M,273000,West
OEQJHYVzmAoE,26,F,15000,Northeast
eC7mxB6UjD49,64,M,72000,Northeast
vnbp4viJBBuj,21,F,230000,South
rqEU6LbajmB9,28,M,16000,West
QnRMQ6Qrgrgl,44,M,182000,West
K6W81Wxe3hBI,57,F,17000,South
zFhy8PXJBP6a,65,F,38000,Midwest
jRAjO6VZ1aWP,65,M,27000,Northeast
uhQ3WhdDaIUI,48,F,59000,West
aYL4uXUTCCLn,51,F,56000,South
plUpkIz9ag3t,46,F,73000,Midwest
xApyTEyOS24E,40,M,15000,South
8UQShPrAynCI,45,M,94000,West
BwssVdwHNU06,63,F,37000,Northeast
PRE6dVMzTckZ,45,M,117000,Midwest
sJsHL50dw4oS,58,M,15000,South
NikePRdSyxJp,23,M,30000,West
mW2aOHi5hZvW,22,F,88000,West
YgR7xrOTZ4EF,42,F,87000,South
xk4sc0FTLYWW,58,M,43000,Midwest
TgejzwGcxOXy,42,M,46000,South
HbNI38NK5261,46,M,15000,Midwest
zQ6csIQZ9dlV,58,F,15000,Northeast
ln8O2Uv0OxXz,39,F,66000,Northeast
2UuT5sKSU9fd,33,F,48000,Northeast
rBeRNuvp7hm2,24,F,32000,Northeast
cmxotfpjNSVb,53,F,80000,Midwest
Ibw1vdliPVfo,24,F,45000,South
gJxqvLJmVrWj,61,M,27000,South
hjSzaLhOvDYD,28,F,223000,South
IGQtpo5Pl5L9,27,M,57000,Northeast
N40lf3WVdGTd,40,F,64000,Northeast
XI4ym862anux,55,M,19000,West
NHyIswK7yaGI,49,F,30000,West
aYEDGpTXya1g,58,M,18000,South
JfH2RFIeFj78,39,F,144000,West
HiaYpBX4fvlW,54,F,35000,South
iPvcL8bVTbyc,22,M,260000,Midwest
s5VPvFdrw6hO,64,M,121000,West
3QkfOMEa3UQo,58,M,15000,South
EoNCXGLyBohD,48,M,26000,Northeast
zRUJSB4tpqa4,53,M,47000,Northeast
QrsDuNGsoArR,40,M,21000,South
xVbSsRFlucAa,43,F,47000,Midwest
1MZ18YELntIm,39,F,77000,Northeast
8AftJjeHt1uv,18,M,94000,Northeast
7K9qObxBawTY,45,M,160000,Northeast
btKIlA3HT6XI,48,F,47000,Midwest
4w1RIJEoshgL,44,F,16000,West
SPtQO7ZUQLBC,42,F,54000,Midwest
tGi5gUH3eqSk,65,F,28000,West
cjBTlQ5aBajA,56,M,81000,South
clFroGwwS0QK,63,F,89000,South
gB85Q1Xcg7G3,25,F,15000,Midwest
t83HHeYcPWUg,40,F,19000,West
S3yFZYxesUKr,33,M,210000,South
97Hde1H83nAZ,22,M,15000,Northeast
tVMKQyIS9qR7,61,F,26000,Northeast
47tpKRcw53Tl,21,F,83000,Northeast
bNzGOjBZkePn,31,M,69000,South
t4GQvZkx4sNX,46,M,43000,South
Eu0NQTsMUikL,35,M,15000,West
atqugsjNQMIi,54,F,51000,West
zAVd277t8t32,34,F,89000,Midwest
nsGqHfZleHcW,55,F,143000,Midwest
SMnI40mUULNv,35,M,21000,South
uRKVgxK8GkAs,44,M,26000,West
MnzynNeuPBE3,59,M,15000,South
hAx9pLzLsx7z,59,F,29000,West
XYaw4RVpFaii,45,F,46000,West
JgK4UylgSMPf,41,M,59000,South
N8HeJFkLXPvy,44,M,31000,South
HpcNuNp3dcsP,30,F,38000,Northeast
AqIrkc0N70FX,38,F,164000,South
l3zbGhNPanVs,63,M,15000,South
0wiVixRlTaru,52,M,33000,Northeast
lV3xVXKLj8fb,29,F,30000,West
clmF5l22us4n,59,M,86000,West
IfDOTDF1eNsX,25,F,29000,West
QErIdQFycKEl,46,M,40000,Midwest
4pCifMgC3YSL,50,M,27000,South
T8iBSkXN4Pd1,23,M,63000,Midwest
CagK9sLRXt6K,37,F,22000,Northeast
muSaA3VQic7G,39,F,43000,Northeast
rGx3inkBoRND,23,F,23000,South
NM0OGwDts75D,34,M,192000,West
hJLErTHODJ9i,25,F,70000,South
lWP5CfknqaoR,51,F,88000,South
SzWQqisLH7dd,30,M,78000,West
wEmEE1PdhqzT,33,M,34000,West
WxnfJDnQb9sP,21,M,18000,West
ybjca3DYLIq6,48,F,31000,South
8JXfMxYa7fQK,28,F,78000,Northeast
yFtrOLCHdZBh,18,F,47000,Midwest
Z9t8WYbnHXwH,32,M,126000,Northeast
MryIALPXWjVm,26,M,92000,South
xbLfXuYgaZZe,37,Other,92000,West
rhJuEY4K2GH1,47,M,41000,West
057CYW29xL8l,19,F,15000,South
CHfKxOLydLAj,55,F,25000,Northeast
C901uTJ9Gy72,59,F,47000,Northeast
KTYIN3sQeTGA,42,M,31000,Midwest
0Yj2z8aZNd0B,53,M,16000,Midwest
V6E2bn4Cnw2q,19,F,73000,South
JYKh2mrZIpo9,19,M,35000,West
OBzxth6ec35L,26,F,76000,South
KPtSXjuO8oCz,21,F,290000,West
O9U5C4SK8gjZ,24,F,50000,West
9WvroFFAEdab,65,F,55000,South
ELOaEmsF7iT6,23,F,24000,West
VciqajzH1iCx,29,M,18000,Midwest
eCZAzOHfYSLd,41,M,55000,West
4SqpkSSE9eV1,37,F,27000,Midwest
jU0RD3FlYeI8,39,F,44000,Midwest
LIStiIQOnouU,25,F,15000,Midwest
D0Er3ML2lpjv,38,M,38000,Northeast
Ll3Py4libfSw,26,M,23000,South
woHFJ5F28gEv,40,M,23000,Midwest
4c35Lq71Ce9h,36,M,80000,West
HqU12TZlKjl1,54,F,43000,Northeast
BI4kQXGKc7gn,63,F,93000,West
dBIEvLUAEWXV,36,M,15000,Midwest
MyjdTjmk7HFI,22,M,15000,South
LL0C7f4KEuQK,27,F,37000,West
sxpQAPpmTv6U,20,F,16000,Northeast
wBBRYN4Fc6pC,50,M,38000,Midwest
HSWui679ujYQ,50,F,56000,Northeast
P5YLFKkfZRZ2,40,F,22000,Midwest
03H2wBTKVwf5,24,M,92000,South
wqiqZcysmbTP,39,M,32000,Northeast
drBLC3lVLwiX,22,M,64000,West
am4FqIF2hvqL,65,F,27000,Midwest
np8NDCHhaiQv,23,F,69000,Midwest
E8mQO66MlsAv,38,F,28000,South
YrVqTgEEpWR7,47,M,16000,South
PMpylU7lihTA,31,M,15000,Midwest
w7Z86dYxp7U7,25,F,29000,West
rl09yyBYu467,49,F,25000,Midwest
FgJoFBzOYuk7,49,F,68000,Northeast
nys8TQ1s2iw2,28,F,63000,South
UBXhHCuAdzPW,35,F,33000,South
uhGdtmtcU5Gc,58,M,52000,Midwest
9tadWwgxFBgn,44,F,162000,Midwest
pDKyaekgYceK,38,F,15000,Midwest
pq33heTchKFV,51,F,64000,Northeast
ZZ4CPHeEhDTe,28,F,196000,Northeast
iGez5A3bb1IY,27,F,23000,Midwest
BxqoKRtRSCbb,52,M,136000,West
dkn29J8O1KR5,54,F,193000,West
wx2P5kdh2Lib,47,M,22000,South
Zx1IaAAbPoa1,20,M,43000,South
AazdRzP7sxeB,31,M,25000,West
LaijyePbEwHE,34,F,30000,West
GaVTOuXRtuKp,45,F,66000,West
Eq9f2N66EEnI,29,M,28000,Northeast
gF1fUSfX0j9l,25,F,44000,Midwest
1uaWBbAvKnzf,63,M,66000,South
WGulVPudDb54,25,F,39000,West
XcsBK5JYEAgJ,24,M,148000,Midwest
9T09SSJOfbUt,24,M,68000,South
cSlBbTNlWOWL,53,M,56000,West
s3ztrI2XUc5U,31,M,15000,South
fzZgKnG91mab,18,M,32000,South
TJBx8eVNg5Ry,35,F,101000,Midwest
eAnqvlLpQLP3,20,M,57000,Midwest
GaOYNQEuHCfj,59,M,19000,Midwest
JLUBidMffzAl,36,M,73000,South
f7s09FStGz91,53,F,15000,South
FivVaxK9R07d,47,M,34000,West
j2LEK94RXRXU,40,M,259000,South
ijZR6qCsGlrL,56,M,19000,Northeast
e6roxgglmfwO,64,M,23000,Midwest
KXLBxchh0yVQ,36,F,24000,West
kxd1J0WbCTK8,38,M,83000,West
xhnOb07xazjf,36,F,24000,West
R1YlSfcsAziB,59,F,47000,Northeast
8LCkFwVNwuiv,21,M,16000,South
j7heGJwal51Y,28,F,78000,Northeast
nLnbjdEgNkuq,53,M,15000,West
ylVe7WBOXq4H,27,F,16000,Midwest
CsrCTUdmngco,56,F,29000,Northeast
uaUp4BRU3l1B,27,M,21000,Midwest
6GiIsiPvle4h,64,F,91000,Northeast
M9BshZX8MBm4,18,M,104000,Midwest
hTJ6VVZG5gSF,52,F,113000,West
m5g1CKXTuk4M,51,M,38000,West
MhpgLhCkt2j8,40,M,15000,West
uK5DjXmRPi7i,62,M,15000,West
ycwInXTLwj3X,19,M,15000,South
FYbytapIJ707,49,F,59000,Northeast
SCVUPIFtVgqo,40,F,44000,South
wFqWFkEYmwhk,23,M,24000,West
2rwDTfSZpP3b,65,M,62000,Midwest
oigTOhgWOyFe,54,M,138000,Midwest
kvqMLxdLqKs0,28,M,87000,Midwest
YzVn9Ja8Wjrr,54,F,38000,West
yrJGJ2pugEjT,35,F,135000,Midwest
c5vpqK0tCpSX,49,M,15000,South
jMoLRzUNkm2A,58,F,73000,South
JRBAqaHOJVsC,37,M,30000,West
cIbD7vWJ9Y7M,18,F,97000,Northeast
lEpwgUDRpYUx,37,M,15000,Midwest
kIwKIXHsj45V,56,M,50000,Northeast
YAQXgQU1rMF6,21,F,15000,Northeast
3BHRDllUKegb,61,F,65000,Midwest
Y2vpAWx1FXQD,30,F,21000,Northeast
8Zm1yb5IMhck,36,M,92000,Northeast
hjmaFefbvpbY,18,F,35000,South
gReln3lPyP8E,64,M,18000,Midwest
Xm6kluocfXyq,54,F,31000,Northeast
JCPp9hUvAHTL,53,F,54000,Northeast
8oUU19YKdact,64,F,65000,Midwest
BysFK5piZuCA,50,M,116000,Northeast
anIt3VaLMgmf,38,M,65000,West
StYglVkZuAAb,46,M,24000,West
pxeevS9WNkYl,27,M,34000,South
nZ1fWcNRWOUs,63,M,118000,Northeast
h7yOIquVmMGF,30,M,34000,Northeast
pEJS4Bx6OrkD,39,F,179000,South
x9kha7OZU3zB,19,F,31000,South
j2PBInB24P0U,61,M,35000,West
vautsy3r2odW,35,M,89000,Midwest
OYCYYkuFgwpi,25,M,219000,South
IA25XdL45JpR,22,M,33000,Northeast
HgVUxdxTnCZE,47,M,15000,West
bd8r58Lqis83,19,F,64000,Northeast
1v7SorAUvycz,40,M,33000,Midwest
k7Ga6VkOmxbx,51,M,46000,Midwest
Ytr4ikW7yVwk,29,F,50000,Midwest
tFJzxKWs7A5G,46,F,81000,Northeast
jKBXZaCud4sf,61,F,35000,Northeast
88risarSNO2G,22,F,80000,Midwest
HBhNXZuJaytP,44,M,58000,West
SCsNnxDGTIMl,62,F,62000,South
EWYyrUymrsGI,52,F,129000,Midwest
QTLmHNhewmmF,20,F,24000,Northeast
4q6UankUuhGl,41,F,57000,Northeast
PjMkEGDBBLAG,58,M,16000,South
OYxZN1ezS3Rp,39,M,18000,South
XP1Avqu1h9tS,23,F,21000,Northeast
7U4pG7qe6lKa,35,M,41000,Northeast
fYQd0O0pcoY8,42,F,1e+05,South
86TwWxTOOuEx,33,F,79000,Midwest
cPDsvAhqWOAM,31,F,64000,Northeast
KWKV5MAHOLnd,36,M,21000,South
L3NTK8bRAKFE,40,F,97000,Northeast
oFaA7f0N7KG2,42,F,122000,Northeast
vBq9E8azrLhg,49,M,38000,Northeast
WxfjifwArS4C,56,F,31000,West
FJXSz4C1W1NW,22,F,124000,Northeast
0RoKcLbbWckr,59,M,15000,South
MCjDH14184il,60,F,46000,West
Q7H1h6LgdCcQ,46,F,38000,West
5OTkRNbSZfOt,19,M,15000,West
lm1NKfWHPqOC,18,M,67000,West
VceIEJn8JJaR,48,F,97000,Northeast
0QKS3rC4lNOR,61,M,19000,Midwest
BA6ZGvpltvqM,29,M,50000,West
XhiOojNJwCOH,26,F,50000,South
Wev8UMDhJKXK,22,F,34000,West
pOacTCNoC5BR,57,F,54000,Midwest
lfCFZzqQ5f7W,38,F,83000,Northeast
GIVCl2gYR1Gb,40,M,152000,West
cycP86spO26x,44,F,40000,South
AjACWmnSSd5u,29,M,75000,Midwest
3A9M5Y4pHCdG,32,M,50000,Midwest
q5swSabZIhWL,51,F,57000,South
Z8qI7pTKiGh9,31,M,132000,Northeast
485Me5VcLCmt,32,M,105000,South
thm9dPYDs35j,38,F,18000,West
OZhCibzcs3U4,24,F,238000,Northeast
wZ2zE0mMNQN1,24,F,168000,Northeast
Z3UPCswNwgqY,48,Other,15000,West
ZEdxHccvrwKC,39,M,29000,South
3ohkU27bUn3H,61,M,15000,Northeast
FUOhHARxkl80,53,M,24000,Midwest
yQX0V2S3tkD4,58,M,88000,Midwest
eSLXqmUki9lA,62,M,15000,South
V2z1LnBdXFB8,34,M,24000,West
a54NdzNbQ13s,63,F,93000,Northeast
2dJXsSl6lG8k,65,M,142000,Midwest
vRRDMkjTKSZY,42,F,56000,Northeast
OLXuU355K2Pz,18,F,55000,South
g1JgYedk7HGO,18,M,162000,South
lwFZt5VOvTzc,34,F,15000,South
eCPKk64AV1CC,27,F,15000,South
6QDEh4X0lj1B,21,Other,28000,Northeast
PXMeLN8ByX8l,46,M,105000,Northeast
ACIIzHlxbPDe,63,F,85000,South
qwky5DuQcX0K,57,M,119000,South
5wehebB3eSTN,42,F,26000,West
PpmDDjOjVWdH,22,F,174000,South
wS4I9C9wtGkn,63,M,67000,Midwest
K3J2dIBA7bei,19,M,25000,South
yoGHTaUYUt0t,52,F,111000,Northeast
sYbKyrB8L1Ix,55,M,15000,South
sEsGXvTSIJrY,48,F,69000,Northeast
SFd5KZvQMeLQ,38,F,133000,West
4B04xEJTKbQX,38,F,240000,West
PgCbXWH0cfik,57,M,73000,Northeast
MAyg1QRL5gum,48,F,23000,Midwest
MOVfWhqlhvTJ,54,M,15000,South
5QVzkHAEJNY8,24,M,48000,West
ClEK2zhJOePr,22,M,70000,Midwest
JgpTIQUMPkiK,54,M,82000,South
hgnHa0naWsdp,55,F,15000,Midwest
da9TeK3lITaI,62,M,101000,Midwest
54ohzMp36oJD,48,Other,18000,West
jDE9dzqkMswP,55,F,21000,West
0JXDzUXmY8LW,53,M,18000,West
sEXSbjgRHbCr,35,F,24000,Midwest
M6ZCxfJCopEz,65,M,44000,West
kAISvsZMHESt,61,F,38000,Northeast
9KJwSXEjOa30,52,M,89000,West
EzwOU2xwbInB,33,F,54000,West
saxZBpKc3O9B,26,M,22000,Midwest
j4Pa7vfc0Nag,65,F,216000,South
viQEB12ho74P,38,F,27000,West
zVJEjL5hivdF,40,M,15000,Midwest
zkwNROg4zO1D,44,F,42000,South
a99TSnQgty6D,42,F,52000,Northeast
4MnqE11ZBDrZ,33,M,15000,West
5eLsrM9b5ChL,29,M,174000,Midwest
RReZoW2JHgjw,52,M,175000,Northeast
bi7B2tRjrHGx,59,M,15000,Midwest
s1NucajaqPwl,40,M,174000,South
qtw4ICPqKUL8,44,M,89000,Northeast
NngmPhFLiLpd,40,M,75000,West
oMxKXFdlIJpO,31,F,59000,Northeast
0ZPN1gb0SWSb,35,F,30000,Midwest
x1wHOCy0zQi5,39,M,39000,South
WPhdAdrF0jbw,55,F,54000,Midwest
YBMzmTdh17pb,24,M,142000,Northeast
DP7tK6MYASyc,64,F,84000,Northeast
i14sFBYm0jEA,60,M,16000,South
GFWAwg1KRGi9,52,F,76000,South
F12jxJN7QGez,35,F,35000,Midwest
37hX0Z7f4LbZ,57,F,27000,Northeast
E60w8GvXfAs2,20,M,26000,South
MiPDBM8kORGI,25,F,15000,South
mCqpvaUYcWTj,55,M,18000,West
wqI5wFJJ2jES,22,M,39000,Northeast
4RKNJt8GOXAw,51,M,215000,West
uJFn9v1v1wLI,24,F,43000,Northeast
1W26DMWa8XXs,26,F,76000,Midwest
fG5D8KbecGZN,58,F,15000,Northeast
Z5DOsKakYoIJ,32,M,15000,South
h83qhxCKl4dC,54,M,36000,Northeast
kKdaXM5RQFlx,46,M,25000,Northeast
BgcdaObRr7nU,48,F,92000,Northeast
vFkeH1T3IJx3,56,M,36000,South
svGT7MQFxCrm,36,M,22000,Midwest
gIozVRLMd1W2,56,F,21000,Northeast
SE1QcxtilDH8,18,F,18000,Northeast
V6F7nFtbbkiU,51,M,18000,Midwest
0Y0lmP826Bt6,33,M,117000,South
SvEvq1BprOh1,40,F,54000,Midwest
T9MJH0Kd0I0w,61,F,22000,West
wlbvim9SStgD,65,F,29000,Northeast
WfCOGVMg91DP,35,M,130000,South
OHjnd59K2q8U,59,Other,131000,Northeast
hlwd2T8On9Ms,30,M,22000,South
az3d2ACkZKf3,53,M,36000,Northeast
84bPBYOH2oiJ,64,F,15000,West
